,GCJ02_point_lat,GCJ02_point_lng,WGS84_point_lat,WGS84_point_lng,address
146,31.119005,121.497935,31.121074125654037,121.4935057518406,"上海市浦东新区浦星路180号,芦恒路地铁站向北路西"
147,31.267930,121.175530,31.269849676551424,121.17101029730739,上海市嘉定区沪嘉高速与上海绕城高速交汇处的那方，南赵宅附近
148,31.241280,121.338340,31.243182753646845,121.33377288629437,上海市嘉定区江桥镇丰华公路800号
149,31.112440,121.640260,31.114667062427927,121.6360370036647,上海市浦东新区申江路672号，申江路与窑墩路交叉口向北，路东
150,31.158380,121.262210,31.160435031482987,121.25778557018417,"上海市闵行区沪青平公路2097号,沪青平公路与前云路交叉口东北方向路南"
151,31.343190,121.523060,31.345230740100085,121.51870092650402,"上海市宝山区军工路4103号,与闸殷路交叉口向西,路北"
152,31.406010,121.186680,31.407901873184844,121.1821708409195,上海市嘉定区朱家桥镇沈海高速朱桥服务区西侧
153,31.274770,121.365950,31.276612189153298,121.36132565963128,上海市普陀区真南路1749号
154,31.245570,121.475940,31.247511511990435,121.47142300066518,上海市闸北区海宁路与浙江北路交叉口东南方向(海宁路971号)
155,31.154310,121.449810,31.1562323567464,121.44522478571861,上海市徐汇区龙吴路889号
156,31.003560,121.218540,31.005687221298768,121.21411647709773,上海市松江区松江区松汇西路1105号玉树路由北向南在松汇西路交叉口往东
157,31.360620,121.451300,31.36245622392142,121.44670056514042,上海市宝山区泰和路1758号西邻，路南侧
158,31.034480,121.257140,31.036605770511798,121.25272876668521,"上海市松江区茸平路与沪松公路交叉口向西路北,茸平路12号"
159,31.015710,121.646140,31.017982926094945,121.64191561827667,"上海市浦东新区新场新奉公路598号,鼎金大酒店南侧"
160,31.002350,121.375690,31.004323019696596,121.37107535621936,上海市闵行区东川路3300号，绿春路与东川路交叉处西北角
161,30.894779,121.518942,30.89704065778022,121.51460644648922,"上海市奉贤区金钱公路4348号,钱桥镇浦星公路与金钱路交叉口西南角"
162,31.092780,121.306120,31.09481884855468,121.3016373510862,上海市松江区洞泾镇莘砖公路与长施公路交叉口向西，路南
163,31.101630,121.053640,31.10357980674515,121.04909307328539,上海市青浦区沪青平公路6285号，318国道与漕平路交叉口向西，路南
164,31.614120,121.537300,31.616149510382087,121.53296378689897,上海市崇明县新民镇新民村1队，北新公路与向蟠公路交叉口向南路东，北新公路342号
165,31.181750,121.428440,31.18362385273237,121.42381124144455,上海市徐汇区中山西路2026号，上海商学院对面
166,31.243250,121.237240,31.24526382659732,121.23281122643682,"上海市青浦区华新镇纪鹤公路1508号,纪鹤公路与华强街路口向南，路西"
167,31.098500,121.413500,31.100405682635405,121.40886348244152,上海市闵行区银都路与莲花南路交叉口东南处，莲花南路1483号
168,31.193490,121.220400,31.195514494876143,121.21596253996195,上海市青浦区华新镇嘉松中路4050号
169,31.067970,121.200720,31.07003572185479,121.1962654099945,上海市松江区佘山镇龙源路1651号，龙源路与辰花路交叉口向南，路西
170,31.331090,121.573560,31.333238081633596,121.56933037486274,上海市浦东新区浦东北路3140号
171,31.312130,121.496460,31.3141037043159,121.49200900805602,"上海市宝山区国权北路63号,三门路与国权北路交叉口向北路东"
172,30.734670,121.326280,30.73687632903389,121.32178330086087,"上海市金山区金山大道3000号,金山大道与东平北路交叉口向西路南,城河路北侧"
173,31.362430,121.348500,31.36426706780927,121.34390049581341,"上海市宝山区刘行镇联杨路与20省道交叉口向东,路南"
174,31.126510,121.445400,31.128438565940016,121.44080692567131,上海市徐汇区长华路与徐梅路交叉口西北方向，长华路170号
175,31.331180,121.206230,31.333127561436047,121.20176199481506,"上海市嘉定区嘉松北路3472号,方泰镇嘉松北路与松鹤大道交汇处,松鹤石料工艺品厂附近"
176,31.270070,121.383820,31.271894870967525,121.37917344046492,上海市普陀区真南路825号
177,31.204740,121.478280,31.20670709965433,121.4737743204196,上海市卢湾区蒙自路278号与斜土路交叉口
178,31.341720,121.376710,31.343523594348166,121.37206465332396,"上海市宝山区顾太路4662弄6号,悦林大道与沪太公路交汇处顾村公园附近"
179,31.161960,121.496430,31.164001740927553,121.49199168344647,上海市浦东新区杨思路648号，上南路与杨思路交叉处南侧
180,31.136940,121.379120,31.138833250877468,121.37448970568965,上海市闵行区顾戴路与省20外环高速交叉口，半岛豪门南块附近，顾戴路1619号
181,31.218620,121.605720,31.22082663473142,121.60151973730673,上海市浦东新区龙东大道1918号，张江派出所西
182,31.145520,121.626270,31.147747898174675,121.62206254097089,上海市浦东新区川周公路2758号，申江路与川周公路路口西北角
183,31.145840,121.509050,31.147928026586776,121.50465854730126,上海市浦东新区上南路4127号，上南路与凌兆路交叉处东南向行，路北
184,31.092300,121.416710,31.094210970464538,121.41207623794551,"上海市闵行区莲花南路(老沪闵路交叉口)莲花南路1668号,永陆小区南"
185,31.089260,121.458550,31.091236762112825,121.45399314182296,上海市徐汇区龙吴路4200号，龙吴路与墨江路交叉口向北路东
186,31.161690,121.402410,31.16355891180365,121.39776454788932,上海市徐汇区漕宝路1000号，上海市徐汇区虹梅养老院东南
187,31.372080,121.251780,31.374047260390565,121.24734192179001,"上海市嘉定区嘉定工业开发区,群裕路与天池路交汇处,上海圣爱医院附近"
188,31.289370,121.334580,31.291259242165054,121.3300171574709,"上海市普陀区金迈路28号,金迈路与金迎路交汇处"
189,30.971400,121.021500,30.973503691865677,121.0170605781947,上海市青浦区脸膛镇双菱村菱浜313号
190,31.075860,121.585800,31.07813996868096,121.5816053247901,上海市浦东新区下沙镇，沪南公路4615号
191,30.885420,121.922500,30.887800765132027,121.9184180514274,"上海市浦东新区滨海旅游度假区环湖西三路与古棕路交汇处,上海交通大学附属第六人民医院东院附近"
192,31.272760,121.558590,31.274909941178464,121.55433811056236,上海市杨浦区杨树浦路3024号，杨树浦路与定海路交叉口，华联超市附近
193,31.187260,121.414200,31.189119016173503,121.4095562078211,"上海市徐汇区吴中路100号,桂林路与吴中路交汇处向东路北"
194,30.994640,121.222820,30.996776917235454,121.21840184098798,上海市松江区松江金玉路与富永路交叉口向东，路北
195,31.366420,121.219100,31.36837202131032,121.21464640147079,上海市嘉定区沪宜公路4860号
196,30.877670,121.035140,30.87979208915718,121.03066346182557,"上海市金山区亭枫公路8288号,亭枫公路与王圩西路交叉口向东路北"
197,31.058720,121.307500,31.060775760806198,121.30301736200997,上海市松江区九新公路与新站路交叉口向南路西
